사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도,년도,월,특정장소
2022091800100028,2022년 9월,일요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,원동기,남,51-60세,중상,2022년,9월,미상
2022091800100049,2022년 9월,일요일,서울특별시 광진구 구의동,경상사고,0,0,1,5,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,41-50세,경상,2022년,9월,미상
2022091800100367,2022년 9월,일요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,개인형이동수단(PM),여,21-30세,경상,2022년,9월,미상
2022091900100051,2022년 9월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41-50세,상해없음,이륜,남,21-30세,경상,2022년,9월,미상
2022091900100366,2022년 9월,월요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,자전거,남,51-60세,경상,2022년,9월,미상
2022091900100557,2022년 9월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,보행자,남,41-50세,경상,2022년,9월,미상
2022092000100001,2022년 9월,화요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,상해없음,개인형이동수단(PM),여,21-30세,중상,2022년,9월,미상
2022092000100550,2022년 9월,화요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,20세 이하,부상신고,개인형이동수단(PM),여,13-20세,상해없음,2022년,9월,미상
2022092100100016,2022년 9월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상,2022년,9월,미상
2022092100100163,2022년 9월,수요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 교량,자전거,남,31-40세,중상,화물,남,41-50세,상해없음,2022년,9월,미상
2022092100100502,2022년 9월,수요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,21-30세,경상,2022년,9월,미상
2022092100100586,2022년 9월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,자전거,남,20세 이하,경상,원동기,남,51-60세,상해없음,2022년,9월,미상
2022092100100618,2022년 9월,수요일,서울특별시 광진구 화양동,경상사고,0,0,3,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,승용,남,31-40세,경상,2022년,9월,건대입구
2022092200100247,2022년 9월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,기타불명,원동기,남,21-30세,경상,2022년,9월,미상
2022092200100507,2022년 9월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,여,41-50세,상해없음,승용,여,41-50세,경상,2022년,9월,미상
2022092400100040,2022년 9월,토요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,중상,2022년,9월,미상
2022092500100027,2022년 9월,일요일,서울특별시 광진구 화양동,중상사고,0,1,2,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,21-30세,중상,2022년,9월,미상
2022092500100047,2022년 9월,일요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,41-50세,경상,2022년,9월,미상
2022092600100016,2022년 9월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,화물,남,51-60세,경상,2022년,9월,미상
2022092700100283,2022년 9월,화요일,서울특별시 광진구 중곡동,사망사고,1,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,여,51-60세,사망,승용,남,51-60세,경상,2022년,9월,군자역
2022092700100558,2022년 9월,화요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,원동기,남,31-40세,경상,2022년,9월,미상
2022092700100599,2022년 9월,화요일,서울특별시 성동구 송정동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,기타 - 기타,원동기,남,51-60세,중상,승용,남,21-30세,상해없음,2022년,9월,미상
2022092800100438,2022년 9월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,보행자,여,61-64세,경상,2022년,9월,건대입구
2022093000100023,2022년 9월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,중상,원동기,남,51-60세,기타불명,2022년,9월,미상
2022093000100079,2022년 9월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,보행자,여,51-60세,중상,2022년,9월,미상
2022093000100097,2022년 9월,금요일,서울특별시 광진구 중곡동,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,보행자,여,51-60세,사망,2022년,9월,미상
2022093000100424,2022년 9월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,보행자,여,31-40세,중상,2022년,9월,미상
2022100100100003,2022년 10월,토요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,여,61-64세,중상,2022년,10월,미상
2022100100100015,2022년 10월,토요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,승용,남,61-64세,상해없음,2022년,10월,미상
2022100100100166,2022년 10월,토요일,서울특별시 광진구 구의동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,경상,2022년,10월,미상
2022100100100574,2022년 10월,토요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,건조,맑음,기타 - 기타,승용,여,61-64세,상해없음,이륜,남,41-50세,중상,2022년,10월,미상
2022100200100015,2022년 10월,일요일,서울특별시 성동구 송정동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,여,21-30세,경상,2022년,10월,미상
2022100200100048,2022년 10월,일요일,서울특별시 광진구 자양동,경상사고,0,0,3,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,21-30세,경상,2022년,10월,미상
2022100200100049,2022년 10월,일요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,중앙선침범,건조,흐림,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,65세 이상,경상,2022년,10월,미상
2022100200100455,2022년 10월,일요일,서울특별시 광진구 중곡동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,기타 - 기타,이륜,남,21-30세,중상,승용,남,41-50세,경상,2022년,10월,미상
2022100300100051,2022년 10월,월요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,승합,남,65세 이상,상해없음,2022년,10월,미상
2022100300100332,2022년 10월,월요일,서울특별시 광진구 구의동,중상사고,0,1,2,0,차대차 - 기타,교차로운행방법위반,건조,흐림,교차로 - 교차로안,이륜,남,51-60세,중상,승용,남,41-50세,경상,2022년,10월,미상
2022100400100379,2022년 10월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,31-40세,경상,2022년,10월,미상
2022100400100380,2022년 10월,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,여,31-40세,경상,2022년,10월,미상
2022100500100575,2022년 10월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31-40세,상해없음,건설기계,남,51-60세,경상,2022년,10월,미상
2022100600100022,2022년 10월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,자전거,남,65세 이상,경상,2022년,10월,미상
2022100600100225,2022년 10월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,20세 이하,상해없음,자전거,여,65세 이상,경상,2022년,10월,미상
2022100600100420,2022년 10월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,61-64세,상해없음,보행자,여,21-30세,경상,2022년,10월,건대입구
2022100600100571,2022년 10월,목요일,서울특별시 광진구 광장동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,61-64세,경상,2022년,10월,미상
2022100700100222,2022년 10월,금요일,서울특별시 광진구 화양동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,51-60세,상해없음,승용,여,41-50세,경상,2022년,10월,미상
2022100800100155,2022년 10월,토요일,서울특별시 광진구 광장동,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,51-60세,중상,2022년,10월,미상
2022100800100605,2022년 10월,토요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,경상,원동기,남,21-30세,경상,2022년,10월,미상
2022100900100326,2022년 10월,일요일,서울특별시 광진구 자양동,경상사고,0,0,3,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,승용,여,31-40세,경상,2022년,10월,미상
2022101100100135,2022년 10월,화요일,서울특별시 광진구 구의동,경상사고,0,0,3,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,경상,승용,남,41-50세,경상,2022년,10월,미상
2022101100100252,2022년 10월,화요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,여,41-50세,상해없음,원동기,남,31-40세,중상,2022년,10월,미상
2022101200100420,2022년 10월,수요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,이륜,남,41-50세,중상,2022년,10월,건대입구
2022101300100480,2022년 10월,목요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,보행자,남,12세 이하,중상,2022년,10월,미상
2022101400100301,2022년 10월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,41-50세,상해없음,승용,여,31-40세,경상,2022년,10월,미상
2022101400100572,2022년 10월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,21-30세,경상,2022년,10월,미상
2022101400100633,2022년 10월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,41-50세,경상,2022년,10월,미상
2022101500100362,2022년 10월,토요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,31-40세,기타불명,이륜,남,51-60세,중상,2022년,10월,미상
2022101500100402,2022년 10월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,원동기,남,21-30세,경상,승용,여,65세 이상,상해없음,2022년,10월,미상
2022101600100030,2022년 10월,일요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,보행자,여,21-30세,경상,2022년,10월,건대입구
2022101600100261,2022년 10월,일요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61-64세,상해없음,이륜,남,41-50세,경상,2022년,10월,미상
2022101600100393,2022년 10월,일요일,서울특별시 광진구 능동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,51-60세,중상,2022년,10월,미상
2022101700100174,2022년 10월,월요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대사람 - 보도통행중,중앙선침범,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,21-30세,상해없음,보행자,여,13-20세,중상,2022년,10월,미상
2022101700100380,2022년 10월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,41-50세,경상,승용,남,61-64세,상해없음,2022년,10월,미상
2022101700100535,2022년 10월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,여,12세 이하,경상,2022년,10월,미상
2022101700100710,2022년 10월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,31-40세,상해없음,승용,남,61-64세,경상,2022년,10월,미상
2022101800100001,2022년 10월,화요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,흐림,단일로 - 고가도로위,승용,남,61-64세,상해없음,승용,남,21-30세,경상,2022년,10월,미상
2022101800100080,2022년 10월,화요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,61-64세,상해없음,승용,남,61-64세,경상,2022년,10월,미상
2022101800100259,2022년 10월,화요일,서울특별시 광진구 능동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,51-60세,상해없음,승합,남,31-40세,상해없음,2022년,10월,미상
2022101800100354,2022년 10월,화요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,승합,남,51-60세,상해없음,2022년,10월,미상
2022101800100632,2022년 10월,화요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,자전거,여,21-30세,중상,2022년,10월,미상
2022101900100083,2022년 10월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,화물,남,51-60세,상해없음,보행자,여,65세 이상,경상,2022년,10월,미상
2022101900100204,2022년 10월,수요일,서울특별시 광진구 군자동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세 이상,경상,승용,남,31-40세,경상,2022년,10월,군자역
2022101900100237,2022년 10월,수요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,원동기,남,21-30세,중상,2022년,10월,미상
2022101900100473,2022년 10월,수요일,서울특별시 광진구 자양동,중상사고,0,2,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,65세 이상,중상,2022년,10월,미상
2022101900100586,2022년 10월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 교량,승용,여,61-64세,상해없음,승용,남,31-40세,경상,2022년,10월,미상
2022102000100135,2022년 10월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,원동기,남,61-64세,경상,2022년,10월,미상
2022102000100317,2022년 10월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,승용,여,41-50세,경상,2022년,10월,미상
2022102000100662,2022년 10월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,21-30세,상해없음,보행자,남,41-50세,경상,2022년,10월,미상
2022102100100099,2022년 10월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,화물,남,61-64세,상해없음,2022년,10월,미상
2022102100100354,2022년 10월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31-40세,상해없음,보행자,여,51-60세,경상,2022년,10월,미상
2022102100100388,2022년 10월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,41-50세,상해없음,이륜,남,31-40세,경상,2022년,10월,미상
2022102200100154,2022년 10월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,남,51-60세,경상,2022년,10월,미상
2022102200100308,2022년 10월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,13-20세,경상,2022년,10월,미상
2022102200100481,2022년 10월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,12세 이하,경상,2022년,10월,미상
2022102200100635,2022년 10월,토요일,서울특별시 광진구 군자동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,승용,남,31-40세,경상,2022년,10월,미상
2022102300100022,2022년 10월,일요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,경상,,,,,2022년,10월,미상
2022102300100038,2022년 10월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,21-30세,경상,,,,,2022년,10월,건대입구
2022102300100080,2022년 10월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,자전거,남,51-60세,경상,화물,남,31-40세,상해없음,2022년,10월,미상
2022102300100330,2022년 10월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,31-40세,상해없음,이륜,남,21-30세,경상,2022년,10월,미상
2022102400100093,2022년 10월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,자전거,남,21-30세,경상,2022년,10월,미상
2022102400100193,2022년 10월,월요일,서울특별시 광진구 군자동,부상신고사고,0,0,0,5,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,승합,여,31-40세,부상신고,2022년,10월,미상
2022102400100415,2022년 10월,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,31-40세,경상,2022년,10월,건대입구
2022102500100040,2022년 10월,화요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,31-40세,중상,,,,,2022년,10월,미상
2022102500100191,2022년 10월,화요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,화물,남,51-60세,상해없음,보행자,여,65세 이상,경상,2022년,10월,미상
2022102500100192,2022년 10월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,51-60세,상해없음,승용,남,31-40세,경상,2022년,10월,미상
2022102500100377,2022년 10월,화요일,서울특별시 광진구 화양동,중상사고,0,1,0,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,65세 이상,중상,승용,남,21-30세,상해없음,2022년,10월,미상
2022102600100089,2022년 10월,수요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,31-40세,경상,2022년,10월,미상
2022102600100255,2022년 10월,수요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,보행자,여,51-60세,경상,2022년,10월,미상
2022102600100598,2022년 10월,수요일,서울특별시 광진구 군자동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,21-30세,상해없음,승용,남,21-30세,경상,2022년,10월,미상
2022102700100096,2022년 10월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,자전거,여,61-64세,상해없음,보행자,여,31-40세,경상,2022년,10월,미상
2022102800100364,2022년 10월,금요일,서울특별시 광진구 구의동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,경상,승용,남,41-50세,경상,2022년,10월,미상
2022102800100365,2022년 10월,금요일,서울특별시 광진구 광장동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,개인형이동수단(PM),여,20세 이하,상해없음,보행자,남,12세 이하,부상신고,2022년,10월,미상
2022102800100471,2022년 10월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,41-50세,상해없음,화물,남,31-40세,경상,2022년,10월,미상
2022102800100518,2022년 10월,금요일,서울특별시 광진구 자양동,중상사고,0,2,0,0,차대차 - 기타,교차로운행방법위반,건조,흐림,교차로 - 교차로안,승용,여,31-40세,상해없음,이륜,남,21-30세,중상,2022년,10월,미상
2022102900100040,2022년 10월,토요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 고가도로위,승용,남,31-40세,상해없음,승용,남,65세 이상,경상,2022년,10월,미상
2022102900100488,2022년 10월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,41-50세,상해없음,승용,남,21-30세,경상,2022년,10월,미상
2022102900100608,2022년 10월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,보행자,남,51-60세,경상,2022년,10월,미상
2022103100100406,2022년 10월,월요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,여,31-40세,경상,2022년,10월,미상
2022110100100117,2022년 11월,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,원동기,남,21-30세,경상,2022년,11월,미상
2022110100100171,2022년 11월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,61-64세,상해없음,원동기,여,31-40세,경상,2022년,11월,미상
2022110100100552,2022년 11월,화요일,서울특별시 광진구 중곡동,사망사고,1,0,0,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,51-60세,사망,2022년,11월,미상
2022110200100085,2022년 11월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,여,61-64세,상해없음,승용,남,41-50세,경상,2022년,11월,미상
2022110200100449,2022년 11월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,41-50세,상해없음,이륜,남,31-40세,경상,2022년,11월,미상
2022110200100507,2022년 11월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승합,남,51-60세,경상,2022년,11월,미상
2022110300100002,2022년 11월,목요일,서울특별시 광진구 군자동,중상사고,0,2,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,이륜,남,41-50세,중상,2022년,11월,미상
2022110400100296,2022년 11월,금요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상,2022년,11월,미상
2022110400100664,2022년 11월,금요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,65세 이상,부상신고,승용,여,41-50세,상해없음,2022년,11월,미상
